city;metropolitan area;metro;address;state;country;price;size;lon;lat;out_size;ex_size;out_price;ex_price
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Independência, Belo Horizonte;NA;Brazil;38,000000000;240;-44,0297090;-20,0207704;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Santa Mônica, Belo Horizonte;NA;Brazil;18,000000000;380;-43,9766139;-19,8261166;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Lagoa da Prata, Salgado Filho;NA;Brazil;28,500000000;200;-43,9833960;-19,9421092;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua General Aranha, Pampulha;NA;Brazil;21,024590160;488;-43,9557042;-19,8544656;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Popular, Aparecida;NA;Brazil;94,050000000;80;-43,9481270;-19,8989196;NA;NA;TRUE;FALSE
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Cascais, São Francisco;NA;Brazil;22,800000000;250;-43,9591863;-19,8784772;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Dom João VI, Cinqüentenário;NA;Brazil;39,725448790;947;-43,9826599;-19,9610293;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Albertino Teixeira Dias, Teixeira Dias Barreiro;NA;Brazil;39,085714290;70;-44,0149992;-19,9925507;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Heráclito Mourão de Miranda, Castelo;NA;Brazil;30,810810810;407;-44,0051900;-19,8784723;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;São Francisco, Belo Horizonte;NA;Brazil;53,361702130;235;-43,9560580;-19,8775061;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Santa Judite, Aparecida;NA;Brazil;12,160000000;300;-43,9617840;-19,8908967;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Carlos Prates, Belo Horizonte;NA;Brazil;35,466666670;90;-43,9551767;-19,9147953;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Antônio Severino de Castro, Floramar;NA;Brazil;39,266666670;360;-43,9388916;-19,8357839;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Bonfim, Belo Horizonte;NA;Brazil;42,222222220;1080;-43,9520230;-19,9099583;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Dom Leme, Ipiranga;NA;Brazil;33,443877550;784;-43,9299949;-19,8865481;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Galba, Glória;NA;Brazil;27,014218010;211;-44,0038757;-19,9102153;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Andira, Santa Maria;NA;Brazil;17,787234040;141;-44,0147358;-19,9360758;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Colonita, Santa Terezinha;NA;Brazil;15,200000000;360;-44,0010395;-19,8701635;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Professora Maria Coutinho, João Pinheiro;NA;Brazil;31,050583660;257;-43,9974323;-19,9340344;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Salitre, Santa Cruz;NA;Brazil;24,700000000;180;-43,9395450;-19,8816260;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Marilândia Jatobá, Belo Horizonte;NA;Brazil;22,166666670;720;-44,0472832;-19,9979225;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Jacuí, Renascença;NA;Brazil;45,600000000;1000;-43,9360535;-19,8894881;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida General Carlos Guedes, Planalto;NA;Brazil;38,000000000;60;-43,9482318;-19,8375427;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Vilarinho, Venda Nova;NA;Brazil;32,062500000;320;-43,9587082;-19,8127816;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Conselheiro Rocha, Horto Florestal;NA;Brazil;16,167272730;550;-43,9135824;-19,9073841;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Sagrada Família, Belo Horizonte;NA;Brazil;45,600000000;80;-43,9244969;-19,9068334;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Dom Pedro II, Carlos Prates;NA;Brazil;49,745454550;1100;-43,9557254;-19,9108300;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Tenente Anastácio de Moura, Santa Efigênia;NA;Brazil;30,741573030;890;-43,9167691;-19,9252918;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Palmira, Serra;NA;Brazil;57,000000000;32;-43,9206791;-19,9389061;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Graça, Belo Horizonte;NA;Brazil;34,695652170;230;-43,9305636;-19,9001241;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Jaguarão, Bonfim;NA;Brazil;19,380000000;200;-43,9490354;-19,9108421;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Humaitá, Padre Eustáquio;NA;Brazil;33,284671530;822;-43,9781901;-19,9209246;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Caldas da Rainha, São Francisco;NA;Brazil;33,440000000;1650;-43,9578414;-19,8778160;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Buritis, Belo Horizonte;NA;Brazil;36,100000000;600;-43,9682687;-19,9756985;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Glocínia, Santo André;NA;Brazil;19,000000000;300;-43,9593787;-19,9054965;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Lindolfo de Azevedo, Jardim América;NA;Brazil;47,686274510;153;-43,9724238;-19,9461333;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Abílio Machado, Glória;NA;Brazil;44,460000000;200;-44,0039994;-19,9021949;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Andrade Melo, Serrano;NA;Brazil;24,320000000;300;-44,0124004;-19,8872674;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Curiata, Guarani;NA;Brazil;16,375690610;362;-43,9271198;-19,8430506;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Paraíso, Belo Horizonte;NA;Brazil;30,400000000;300;-43,9044737;-19,9214754;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Glória, Belo Horizonte;NA;Brazil;34,200000000;200;-44,0068206;-19,9024280;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Presidente Antônio Carlos, São José;NA;Brazil;69,559322030;1475;-43,9595608;-19,8593514;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Castanheira, Belo Horizonte;NA;Brazil;28,500000000;600;-44,0312212;-19,9964548;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Antônio Francisco Rodrigues, Santa Helena;NA;Brazil;20,845714290;350;-44,0102631;-19,9860690;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Cidade Jardim, Belo Horizonte;NA;Brazil;20,013333330;900;-43,9506101;-19,9386266;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Divisa Nova, Salgado Filho;NA;Brazil;33,163636360;220;-43,9838930;-19,9441225;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Lagoa Santa, Carlos Prates;NA;Brazil;22,344000000;500;-43,9495049;-19,9154421;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Cascais, São Francisco;NA;Brazil;26,448000000;250;-43,9591863;-19,8784772;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Três Pontas, Carlos Prates;NA;Brazil;23,490909090;330;-43,9629781;-19,9110536;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Jaguarão, Bonfim;NA;Brazil;25,080000000;300;-43,9490354;-19,9108421;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Venda Nova, Belo Horizonte;NA;Brazil;44,881889760;127;-43,9519188;-19,8172310;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Itaboraí, Olhos D'água;NA;Brazil;10,766666670;1800;-43,9703757;-19,9985909;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Estoril, São Francisco;NA;Brazil;22,420000000;6000;-43,9570782;-19,8754964;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Cachoeirinha, Belo Horizonte;NA;Brazil;17,100000000;160;-43,9479859;-19,8885847;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Waldyr Soeiro Emrich, Barreiro;NA;Brazil;50,160000000;6457;-44,0067003;-19,9819801;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Professor Clóvis Salgado, Itatiaia;NA;Brazil;33,060000000;200;-44,0107411;-19,8683809;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Padre Eustáquio, Padre Eustáquio;NA;Brazil;34,870588240;85;-43,9740778;-19,9150681;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Wanderley Sales Barbosa, Marilandia;NA;Brazil;12,033333330;720;-44,0486394;-19,9961281;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Elísio de Brito, Boa Vista;NA;Brazil;20,520000000;300;-43,9029671;-19,8954763;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Serrano, Belo Horizonte;NA;Brazil;15,833333330;360;-44,0115827;-19,8798185;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Nossa Senhora de Fátima, Carlos Prates;NA;Brazil;26,600000000;600;-43,9559139;-19,9165536;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Tenente Brito Melo, Barro Preto;NA;Brazil;37,707692310;260;-43,9541015;-19,9201698;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Castelo, Belo Horizonte;NA;Brazil;15,028248590;531;-43,9996134;-19,8822196;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Três Pontas, Padre Eustáquio;NA;Brazil;23,490909090;330;-43,9709553;-19,9130136;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Caiçaras, Belo Horizonte;NA;Brazil;20,938775510;490;-43,9670583;-19,9050681;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Frei Caneca, Bonfim;NA;Brazil;39,381818180;220;-43,9568172;-19,9080410;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Renascença, Belo Horizonte;NA;Brazil;25,333333330;360;-43,9401023;-19,8901311;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Paulo de Oliveira Santos, Tirol;NA;Brazil;48,282352940;85;-44,0357803;-19,9899882;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Beira-Alta, São Francisco;NA;Brazil;29,324758840;311;-43,9524895;-19,8713628;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Horto, Belo Horizonte;NA;Brazil;13,065902580;698;-43,9138663;-19,8958660;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Santa Mônica, Belo Horizonte;NA;Brazil;23,433333330;360;-43,9766139;-19,8261166;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Presidente Antônio Carlos, São José;NA;Brazil;65,517241380;1044;-43,9595608;-19,8593514;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Aparecida, Belo Horizonte;NA;Brazil;12,160000000;300;-43,9520230;-19,8911558;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida do Contorno, Barro Preto;NA;Brazil;17,914285710;700;-43,9572733;-19,9219703;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Padre Leopoldo Mertens, São Francisco;NA;Brazil;26,346666670;450;-43,9593150;-19,8763768;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Antônio Marzinetti, Ouro Preto;NA;Brazil;16,548387100;372;-43,9857720;-19,8877865;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Catumbi, Caiçaras;NA;Brazil;20,628571430;420;-43,9643831;-19,9040645;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Estoril, São Francisco;NA;Brazil;20,520000000;500;-43,9570782;-19,8754964;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rio Branco, Belo Horizonte;NA;Brazil;37,366666670;360;-43,9830032;-19,8181741;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Santa Tereza, Belo Horizonte;NA;Brazil;31,666666670;360;-43,9184754;-19,9162370;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Nova Suíssa, Belo Horizonte;NA;Brazil;36,480000000;300;-43,9779523;-19,9330673;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua São Lucas, Sagrada Família;NA;Brazil;42,750000000;240;-43,9192307;-19,9061475;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Manila, Estrela Dalva;NA;Brazil;57,575757580;990;-43,9685408;-19,9633112;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Jardinópolis, Belo Horizonte;NA;Brazil;21,829787230;376;-44,0038441;-19,9426951;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Ubatuba, Nova Granada;NA;Brazil;15,545454550;220;-43,9718920;-19,9399159;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Jaraguá, Belo Horizonte;NA;Brazil;28,500000000;360;-43,9520230;-19,8582548;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;São João Batista, Belo Horizonte;NA;Brazil;28,197879860;283;-43,9689878;-19,8195962;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Carioca, Padre Eustáquio;NA;Brazil;24,471204190;382;-43,9859611;-19,9160785;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Presidente Carlos Luz, Caiçaras;NA;Brazil;43,776000000;500;-43,9664630;-19,9001641;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Jaguarão, Bonfim;NA;Brazil;22,800000000;360;-43,9490354;-19,9108421;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Caconde, Nova Floresta;NA;Brazil;22,800000000;200;-43,9341582;-19,8909472;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Portugal, Itapoã;NA;Brazil;31,090909090;1100;-43,9603267;-19,8433629;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Tirol, Belo Horizonte;NA;Brazil;26,169296990;697;-44,0422227;-19,9879368;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Doutor Natalino Triginelli, Itapoã;NA;Brazil;15,833333330;720;-43,9619405;-19,8441101;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Venda Nova, Belo Horizonte;NA;Brazil;42,222222220;432;-43,9519188;-19,8172310;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Coronel Jairo Pereira, Palmares;NA;Brazil;14,805194810;1386;-43,9310767;-19,8735246;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Castelo, Belo Horizonte;NA;Brazil;36,190476190;504;-43,9996134;-19,8822196;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Ouro Preto, Belo Horizonte;NA;Brazil;24,631578950;361;-43,9833053;-19,8709358;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Niquelina, Santa Efigênia;NA;Brazil;51,312828210;1333;-43,9141448;-19,9209701;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Margarida Praxedes Torres, Caiçaras;NA;Brazil;24,428571430;420;-43,9602885;-19,8992557;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Saudade, Belo Horizonte;NA;Brazil;32,062500000;320;-43,8985971;-19,9153126;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Paru, Renascença;NA;Brazil;21,069306930;303;-43,9366156;-19,8943057;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Divinolândia de Minas, Palmares;NA;Brazil;34,200000000;400;-43,9295067;-19,8697991;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Paquetá, Belo Horizonte;NA;Brazil;24,181818180;330;-43,9922752;-19,8748977;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Arceburgo, Bonfim;NA;Brazil;22,800000000;360;-43,9496900;-19,9112131;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua dos Tabaiares, Floresta;NA;Brazil;28,272807790;1129;-43,9319097;-19,9181308;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida dos Andradas, Centro;NA;Brazil;94,344827590;1450;-43,9345460;-19,9175012;NA;NA;TRUE;FALSE
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Deputado Último de Carvalho, Planalto;NA;Brazil;26,790000000;800;-43,9444774;-19,8364704;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Caldas da Rainha, São Francisco;NA;Brazil;32,121176470;3400;-43,9578414;-19,8778160;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Romualdo Lopes Cançado, Castelo;NA;Brazil;43,325415680;421;-43,9969018;-19,8884087;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Cinqüentenário, Belo Horizonte;NA;Brazil;34,833333330;360;-43,9830032;-19,9544347;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Caldas da Rainha, São Francisco;NA;Brazil;34,870588240;1700;-43,9578414;-19,8778160;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua São Vicente, Venda Nova;NA;Brazil;19,345454550;330;-43,9634252;-19,8138647;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Betânia, Belo Horizonte;NA;Brazil;26,649350650;385;-43,9915082;-19,9601659;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Castelo de Lisboa, Castelo;NA;Brazil;39,675174010;431;-43,9994420;-19,8760569;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Dona Clara, Belo Horizonte;NA;Brazil;44,333333330;360;-43,9401023;-19,8595758;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Alípio de Melo, Jardim Montanhês;NA;Brazil;37,641509430;424;-43,9833006;-19,9065622;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Portugal, Itapoã;NA;Brazil;22,800000000;1200;-43,9603267;-19,8433629;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Santa Efigênia, Belo Horizonte;NA;Brazil;60,000000000;1900;-43,9205141;-19,9234624;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Industrial, Cachoeirinha;NA;Brazil;23,586206900;580;-43,9493804;-19,8891453;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Funcionários, Belo Horizonte;NA;Brazil;102,600000000;200;-43,9280307;-19,9308246;NA;NA;TRUE;FALSE
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Cristiano Machado, Jardim Guanabara;NA;Brazil;27,360000000;1000;-43,9415434;-19,8304478;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Campos Melo, Calafate;NA;Brazil;23,750000000;480;-43,9736194;-19,9262516;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Céu Azul, Belo Horizonte;NA;Brazil;44,785714290;280;-43,9996263;-19,8211196;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Presidente Carlos Luz, Caiçaras;NA;Brazil;37,790055250;362;-43,9664630;-19,9001641;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Saudade, Belo Horizonte;NA;Brazil;24,937500000;320;-43,8985971;-19,9153126;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rodovia MG-5, Ipê;NA;Brazil;27,142857140;420;-43,9040276;-19,8682533;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Anfibólios, Carlos Prates;NA;Brazil;18,063380280;568;-43,9541094;-19,9125502;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Milionários, Belo Horizonte;NA;Brazil;53,023255810;473;-43,9988849;-19,9818754;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Manoel Salles Barbosa, Cardoso;NA;Brazil;24,320000000;375;-44,0084204;-19,9990855;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Alabastro, Sagrada Família;NA;Brazil;36,034482760;348;-43,9207951;-19,9106169;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Itamirim, Vera Cruz;NA;Brazil;36,480000000;650;-43,8941921;-19,9061562;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Professor Galba Veloso, Horto;NA;Brazil;48,640000000;150;-43,9196019;-19,9128192;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Sagrada Família, Belo Horizonte;NA;Brazil;76,000000000;450;-43,9244969;-19,9068334;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Monsenhor Messias, Belo Horizonte;NA;Brazil;33,043478260;276;-43,9776427;-19,9108588;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Almeria, Venda Nova;NA;Brazil;51,300000000;440;-43,9677211;-19,8076257;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua São Pedro da Aldeia, Pilar;NA;Brazil;33,777777780;540;-43,9735016;-20,0031850;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Vereador Antônio Zandona, Jardinópolis;NA;Brazil;25,333333330;360;-44,0048283;-19,9427038;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Arceburgo, Bonfim;NA;Brazil;25,482352940;340;-43,9496900;-19,9112131;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Professor Tavares Paes, Jardim América;NA;Brazil;18,776470590;850;-43,9684764;-19,9520853;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Santa Mônica, Belo Horizonte;NA;Brazil;34,756097560;656;-43,9766139;-19,8261166;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Prado, Belo Horizonte;NA;Brazil;73,661538460;390;-43,9607874;-19,9229834;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Aveiro, São Francisco;NA;Brazil;22,800000000;2500;-43,9603192;-19,8793309;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Major Delfino de Paula, São Francisco;NA;Brazil;35,029090910;1100;-43,9573012;-19,8788072;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Dona Clara, Belo Horizonte;NA;Brazil;63,333333330;360;-43,9401023;-19,8595758;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Venda Nova, Belo Horizonte;NA;Brazil;57,000000000;220;-43,9519188;-19,8172310;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Monsenhor Messias, Belo Horizonte;NA;Brazil;34,200000000;200;-43,9776427;-19,9108588;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua dos Tupis, Barro Preto;NA;Brazil;34,695652170;230;-43,9483523;-19,9193594;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Presidente Antônio Carlos, São José;NA;Brazil;79,350348030;431;-43,9595608;-19,8593514;NA;NA;TRUE;FALSE
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Uberlândia, Carlos Prates;NA;Brazil;34,200000000;400;-43,9568471;-19,9145592;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Campo Formoso, Salgado Filho;NA;Brazil;22,800000000;400;-43,9840801;-19,9479759;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Senador Levindo Coelho, CDI Jatoba Barreiro;NA;Brazil;13,650000000;3800;-44,0360506;-19,9997986;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Alcobaça, São Francisco;NA;Brazil;25,333333330;900;-43,9586192;-19,8741639;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua Osmário Soares, Dom Bosco;NA;Brazil;25,993485340;307;-44,0019073;-19,9186162;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;São João Batista, Belo Horizonte;NA;Brazil;44,333333330;360;-43,9689878;-19,8195962;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Avenida Dom João VI, Cinqüentenário;NA;Brazil;45,600000000;255;-43,9826599;-19,9610293;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Rua dos Tupis, Barro Preto;NA;Brazil;27,142857140;630;-43,9483523;-19,9193594;NA;NA;NA;NA
Belo HOrizonte;Belo Horizonte;Belo Horizonte;Santa Mônica, Belo Horizonte;NA;Brazil;49,565217390;230;-43,9766139;-19,8261166;NA;NA;NA;NA
